input_file,correctness,completeness,accuracy
mibi-017a8af1e1838a77df4948fa5a9d69e3.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-06aaa82e2c89318f2badb50efd7b1ec5.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-0953a9d97385786e08e2e8f8c23bd201.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-09dcc99a01f38aae6a1903a9d874ea7e.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-0a5022e9d5a4697cd561b34949166694.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-0bdf66716c4e8b0a0c01d1a1950572bb.json,0.5238095238095238,0.8571428571428571,0.6296296296296297
mibi-165ac97b96844594ef8ea088edd19d7b.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-16d8f0f809feb11bc57a3d86fb9e582a.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-18a68d8433ac8bf3fcc9c1052628f101.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-1d988a3a09dd6ab19d70f6c33974eef2.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-1da3a78f8576453f0a6d54f708720ca2.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-1e2d8e0905a69041e3f83dad0bc13372.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-201f0c317b873e65ec19efccc1839693.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-2046c3c42bd2169c217fb4d68aafb6ce.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-2161f03df464197b2e0248bd4c97a168.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-21bdf62239479b605adc392bd9ff2d8f.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-27f3945f45e2efab07d4b82158dbd90a.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-29f6d50abefa761306136813b1371815.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-2a8512d8576d370952ae48d7ac95002b.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-2e24e5c63592c9188795fbedf769fd23.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-2e2b775d36b721f3217d5a45032242b7.json,0.5238095238095238,0.8571428571428571,0.6296296296296297
mibi-306df7a2c0afae80564e4b63eb28702b.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-32c2ad7aaa746bebd7255e207ce746a1.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-38c54d0b994e3417508016d42da9a755.json,0.5238095238095238,0.8571428571428571,0.6296296296296297
mibi-39b36c9192eddb0eb683028e1758832b.json,0.5238095238095238,0.8571428571428571,0.6296296296296297
mibi-3e3da7c5d32c53281580231c36219b24.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-3f6794aee4cce41e34f9e5aaa2120dd9.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-3fdbc8910e7cd0fef3550dcce0eb993c.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-414ec302291f81df55399a6a9f33bc64.json,0.5238095238095238,0.8571428571428571,0.6296296296296297
mibi-41cd6d7b3517cfbcfb7238dc6e10b3cb.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-42ab8adb00c3d84933fd98e970534013.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-45553885153e901d829785189951812a.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-494fac9d3ecce919dcba62293fa47902.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-49f77455b188fec33b27ede27c88580e.json,0.5238095238095238,0.7142857142857143,0.6296296296296297
mibi-4cc945249a43eda96dc3b985d2ba6d38.json,0.6190476190476191,0.8571428571428571,0.7037037037037037
mibi-4d02ddadd212dcc3e4747498560d92cc.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-4e22e6b3ae420f318dbe21fd9ecf0bd2.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-4e6a2c1bd0393f5affb267ef7ba31ee6.json,0.5714285714285714,0.8095238095238095,0.6666666666666666
mibi-52d7fa8bc271ef1dafa137076e9e955c.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-57f4eb961523bbbc5fbd13b68c5eaa68.json,0.5238095238095238,0.7619047619047619,0.6296296296296297
mibi-58168e3e9bd41b041afa146ff7a83045.json,0.5238095238095238,0.8571428571428571,0.6296296296296297
mibi-59c8093930a89bc9f91365066d1b3812.json,0.5238095238095238,0.9523809523809523,0.5925925925925926
mibi-5ac4745e26b7b00b672857b26ceec19f.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-5b0c11ca13bf20a94e3d950de537ee21.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-5b5c2912c0858048045064de4a0b8884.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-5beb5c6e1531006381edcd3ba115b853.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-5cf507a97fc2748bb9a3211d195d21b8.json,0.5238095238095238,0.8571428571428571,0.6296296296296297
mibi-5d2c3cb60fa18f69b68fbc3d5071f48c.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
mibi-5e2153e1b56bd8f6e28195129377fe42.json,0.5238095238095238,0.9047619047619048,0.6296296296296297
