input_file,correctness,completeness,accuracy
histology-05473e0ef355dc349f32dd3e6bce828d.json,0.16666666666666666,0.8333333333333334,0.5172413793103449
histology-058f837db913d4c3d0854eb2229c2695.json,0.2727272727272727,0.8181818181818182,0.6551724137931034
histology-07317dfade92994d6fbbe9faef1236f7.json,0.25,0.9166666666666666,0.5517241379310345
histology-0a13556dc03c91eca001161c82facf36.json,0.25,0.8333333333333334,0.5862068965517241
histology-0d1f7b2917325a7778ffecacb7ddba6f.json,0.16666666666666666,0.5,0.5517241379310345
histology-0dc53cf7e5500c177c12de7c1e662f37.json,0.16666666666666666,0.3333333333333333,0.5517241379310345
histology-13f68db2ce711221e402e6af2d8cad45.json,0.2727272727272727,0.9090909090909091,0.6206896551724138
histology-155f80945fb4dded18dc801c94e20406.json,0.16666666666666666,0.9166666666666666,0.5172413793103449
histology-1e9b9d5ac57ac8bd4093f2503675a2cd.json,0.2727272727272727,0.8181818181818182,0.6551724137931034
histology-1f15fa71c06e04fd568705fc8581ca8d.json,0.16666666666666666,0.9166666666666666,0.5862068965517241
histology-20fea3266c0b545def76080a3f545d0a.json,0.2727272727272727,0.8181818181818182,0.6206896551724138
histology-242928390eea3978f3c4592165de7290.json,0.25,0.8333333333333334,0.6206896551724138
histology-2758f0523316876db1e63fc1d2c51d1b.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-29030bd1d340fece52eca13654bc6de2.json,0.16666666666666666,0.9166666666666666,0.5172413793103449
histology-291d894944426a502401a3cdb6d44587.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-29a10b1a8e2a79a4bb03959caaa397c6.json,0.16666666666666666,0.9166666666666666,0.5862068965517241
histology-32d2d8cd78933cf74f9855ca764a1391.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-36c3a6eb7a731478caee82c14d2cbe2a.json,0.16666666666666666,0.8333333333333334,0.5172413793103449
histology-37d962aafc47832300d1c863c70608ec.json,0.25,0.75,0.5517241379310345
histology-3b32eb6790f1c60004119b84c86b2120.json,0.25,0.9166666666666666,0.5862068965517241
histology-3d2c9295c0e05f4d81d23ee95e9dad23.json,0.2727272727272727,0.8181818181818182,0.6551724137931034
histology-3d7dcf330f063c3dbf95bfc9344b9b5c.json,0.16666666666666666,0.9166666666666666,0.5862068965517241
histology-45e9370bd4ee50c58d7a9cf34b4d2c70.json,0.2727272727272727,0.9090909090909091,0.6206896551724138
histology-46bab56124c61f7a66c50c3cde0aa596.json,0.2727272727272727,0.8181818181818182,0.6206896551724138
histology-47f4411d2eba0edaad6951c5cc1bc03b.json,0.2727272727272727,0.8181818181818182,0.6206896551724138
histology-481cac812a838c79a369b9c2e824d891.json,0.16666666666666666,0.8333333333333334,0.5172413793103449
histology-484b359a4b9d4e370f52c4c3fef782a3.json,0.2727272727272727,0.8181818181818182,0.5862068965517241
histology-4862b7e59f5d41544e8aed51fb844fc0.json,0.16666666666666666,0.9166666666666666,0.5862068965517241
histology-4ade9e936a40a8e12f71e672e2d3c146.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-4c810d998f5c336f0a848170ea58cbd9.json,0.25,0.6666666666666666,0.5862068965517241
histology-56416e5ba064fef6e3cffc6fb3f47eb7.json,0.25,0.8333333333333334,0.5862068965517241
histology-5714b2b82083d6df690759a48cc70890.json,0.16666666666666666,0.8333333333333334,0.5172413793103449
histology-5eacc268fa94d3419580ff04c9a9c76d.json,0.2727272727272727,0.8181818181818182,0.5862068965517241
histology-60b7f9a33ad6af081465e15a8d3c6564.json,0.16666666666666666,0.9166666666666666,0.5862068965517241
histology-631ce2367da6ad5a1d5fc520f975c12e.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-64fb1a207109beb61404b7e0b4c60810.json,0.2727272727272727,0.9090909090909091,0.6551724137931034
histology-664b8227e17ee2a35a504dd8c19c2531.json,0.25,0.8333333333333334,0.5862068965517241
histology-6b7db054a42b28697824dffec804aac9.json,0.16666666666666666,0.8333333333333334,0.5862068965517241
histology-71642e4c4a9cc12f59f3317b4a19adc9.json,0.16666666666666666,0.8333333333333334,0.5862068965517241
histology-7305f4e3c4e91039c8c3da5075fe49ee.json,0.16666666666666666,0.9166666666666666,0.5172413793103449
histology-7308530b92438fdbe258b501aeb86069.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-751d7b4638d6bfe51756669a4f192c00.json,0.2727272727272727,0.9090909090909091,0.5862068965517241
histology-7718ad35fe468b3f5453a41c3517e715.json,0.16666666666666666,0.9166666666666666,0.5172413793103449
histology-7810dadcb43b35ef9de6378f3d53b532.json,0.2727272727272727,0.9090909090909091,0.5862068965517241
histology-7aed690c306ad4a8e08b7ec794e3a304.json,0.2727272727272727,0.8181818181818182,0.6206896551724138
histology-7afaa263c0c928094459c597940e0351.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-7e3f3b5d1890f9612efb91d3a820cdcc.json,0.2727272727272727,0.7272727272727273,0.6551724137931034
histology-7eef1634020f429f9855ff319ff0c65e.json,0.2727272727272727,0.9090909090909091,0.6206896551724138
histology-8030bee708b211203104616629480b52.json,0.2727272727272727,0.9090909090909091,0.6551724137931034
histology-8690897fced9931da34d66d669c1d698.json,0.25,0.9166666666666666,0.5862068965517241
histology-8adc3c31ca84ec4b958ed20a7c4f4919.json,0.2727272727272727,0.8181818181818182,0.6206896551724138
histology-8d649002964c5c599b84ef38cac91410.json,0.2727272727272727,0.8181818181818182,0.6551724137931034
histology-8da53b8ece9625d5a5c00f8555f67d31.json,0.16666666666666666,0.9166666666666666,0.5172413793103449
histology-9472427491eb889f5884175a8a0d59bf.json,0.25,0.8333333333333334,0.5517241379310345
histology-9a2e171e15c07ca825ce72307e96316f.json,0.16666666666666666,0.9166666666666666,0.5172413793103449
histology-9ea18d6339027da765da855f63016f79.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-9eb457ab0141f7ba734e337917a9bde9.json,0.2727272727272727,0.8181818181818182,0.6206896551724138
histology-9f27eda564f3b28a981efd3341ac555b.json,0.16666666666666666,0.8333333333333334,0.5172413793103449
histology-aa198c566a3ee9ad703d66685cf65a63.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-ab3a2dac80a1025d8a76d629abb6280f.json,0.16666666666666666,0.8333333333333334,0.5172413793103449
histology-ae7723aee8bc809afe0a05756bdf91de.json,0.2727272727272727,0.9090909090909091,0.6551724137931034
histology-b4c8ef4fdbc94b884e8f3251ac9143bd.json,0.25,0.9166666666666666,0.5517241379310345
histology-bb820445c6d02c53ecc7ff6e98681742.json,0.25,0.8333333333333334,0.5517241379310345
histology-c1216834ff5b1e981998cf8aec809a44.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-c6826367fb97432151a1b035e0104ed8.json,0.16666666666666666,0.9166666666666666,0.5862068965517241
histology-c8387452cb4f64896339eef69eef342b.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-c9d21ebf6e8a3b9f6e40fe45d026b304.json,0.16666666666666666,0.9166666666666666,0.5862068965517241
histology-cc795c343b816390cd739993360a81b3.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-d0be34d165e38dc3b9074aca578a1c46.json,0.2727272727272727,0.8181818181818182,0.6206896551724138
histology-d1e747942ca751fc472acefd259eb620.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-d55e751748bd094ff5b0b55befb08d41.json,0.16666666666666666,0.8333333333333334,0.5172413793103449
histology-d63f77a8a5b4c23a328f526517a52ff9.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-dbe61e60497b81fd8e9f4c8ec0f0391d.json,0.16666666666666666,0.9166666666666666,0.5517241379310345
histology-e04a4eb72cb81a24554d852509e13938.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-e2b8528c5ef37b55b2cc5076db873d0d.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
histology-e668d411d3ca15f66abaec7af3dba23e.json,0.25,0.9166666666666666,0.6206896551724138
histology-ef021aa2ee54036281322c248ffe7498.json,0.16666666666666666,0.8333333333333334,0.5517241379310345
